url,reference_number,id,broker_display_name,title,property_type,description,location,price,currency,bedrooms,bathrooms,furnished,amenities,details,agent_name,property_image_urls,completion_status,ownership
https://www.bayut.eg/en/property/details-503669612.html,Bayut - 1412-LUFyWL,503669612,Property Hills One 1,"3-bedroom apartment with a private garden, fully finished – Hyde Park – double view overlooking landscape – Fifth Settlement – New Cairo",Apartment,"Sea-facing apartment with a private garden, for sale with full ultra super lux finishing at below market price. { 3 bedrooms (including a master bedroom) + nanny room + 3 bathrooms + spacious reception }Double view overlooking landscape in a prime location in Hyde Park, New Cairo. for sale without furnitureDirect from the owner – brokers are not allowedFor more details, contact us: [redacted phone number]Videos available via WhatsApp","Hyde Park New Cairo Compound, 5th Settlement, New Cairo, Cairo",19270000,EGP,3,3.0,Unfurnished,"Built in Kitchen Appliances, Landline, Balcony or Terrace, First Aid Medical Center, Gym or Health Club, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Waste Disposal, Maintenance Staff, Cleaning Services, Security Staff, Shared Kitchen, Laundry Room, Laundry Facility, Broadband Internet, Satellite/Cable TV, Intercom, 24 Hours Concierge, Maids Room",161 Sq. M.,Aya Mahmoud,"[""https://images.bayut.eg/thumbnails/44373629-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/44373628-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/44373630-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/44373631-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/44373632-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/44373633-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/44373634-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/44373635-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/44373636-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/44373637-800x600.jpeg""]",Off-Plan,Primary
https://www.bayut.eg/en/property/details-504033849.html,Bayut - 5001858-EytKDA,504033849,Joestate. Egy,"3-bedroom apartment for sale, a very good deal in Osman Towers with a view of the Corniche in Maadi and a sea view of the Nile.",Apartment,"A 3-bedroom apartment for sale, a very good deal in Osman Towers, with a view of the Corniche in Maadi, with a direct view of the Nile. The apartment is 180 square meters, 3 rooms, 2 bathrooms, and 3 reception areas. It is located on the 26th floor, not the last. The tower is very distinguished, fully equipped with facilities, and has 24-hour security and guards. There are 6 elevators in the tower. The finishing is ultra-super luxe with very high-quality standards. The price is very special and a deal for those who appreciate luxury and comfort.","Corniche El Maadi, Maadi, Cairo",7250000,EGP,3,2.0,Unfurnished,"Parking Spaces: 1, Water Meter, Natural Gas, Landline, Waste Disposal, Maintenance Staff, Cleaning Services, Broadband Internet, Satellite/Cable TV, Intercom, Freehold",180 Sq. M.,Yassin Montaser,"[""https://images.bayut.eg/thumbnails/49116285-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49116286-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49116287-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49116288-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49116289-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49116290-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49116291-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49116292-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49116293-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49116294-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49116295-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49116296-800x600.jpeg""]",Ready,Resale
https://www.bayut.eg/en/property/details-208752703.html,Bayut - ID208752703,208752703,youcan,شقة فى صن كابيتال ١٠٢ م٢ pinthouse لقطه,Penthouse,شقة استلام فورى نصف تشطيب فى كمبوند صن كابيتال بحدائق اكتوبر ، شقة بينت هاوس دورين ( الخامس و السادس ) وًمتاح جراج خاص للوحدة و غرفة تخزين و اشتراك نادى و الكمبوند جاهز للمعيشة و به جميع الخدماتيتميز موقع كمبوند صن كابيتال (Sun Capital) في قلب مدينة 6 أكتوبر بإطلالة مباشرة على أهرامات الجيزة وقربه الشديد من أهم المحاور الحيوية. أبرز مميزات الموقع الجغرافيإطلالة تاريخية: يمتلك المشروع فيو مباشر وساحر على الأهرامات. قريب من المعالم الكبرى: يبعد دقائق معدودة عن المتحف المصري الكبير ومول مصر. سهولة الوصول: يقع بالقرب من الطريق الدائري المعادى ومحور ٢٦ يوليو وطريق الواحات، وطريق الدائرى الاوسطى المتجة الي العاصمة الادارية مما يسهل الانتقال منه وإليه. التواصل علي رقم [redacted phone number]#[redacted phone number]#([redacted phone number]) اتصال او واتس اب .,"Sun Capital, Hadayek October, Giza Penthouses, Giza",8555000,EGP,2,2.0,Unfurnished,"Covered parking, Pets Allowed, Electricity Meter, Water Meter, Natural Gas, Balcony or Terrace, Elevators in Building, Completion Year: 5, Swimming Pool, Security Staff, Maids Room",102 Sq. M.,Mohamed Behery,"[""https://images.bayut.eg/thumbnails/48293402-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48293394-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48293395-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48293396-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48293397-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48293398-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48293399-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48293400-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48293401-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48293403-800x600.jpeg""]",Ready,Primary
https://www.bayut.eg/en/property/details-503757408.html,Bayut - 5790-BloWQT,503757408,Sales spot Real Estate,"Apartment 115 meters (3 large rooms) for sale, immediate delivery, fully finished, with a distinctive layout in the New Administrative Capital, in Al",Apartment,"A Prime Apartment for Sale at a Price Below Price3 large roomsIn the Heart of the New Administrative CapitalIn Al Maqsad CompoundWith a Special DiscountCash Price: 2,998,000For more details, contact the number provided in the adOr send a message on WhatsApp to receive the installment schedule and layout details","Al Maqsad, New Capital City, Cairo",2998000,EGP,3,2.0,Unfurnished,"Balcony or Terrace, First Aid Medical Center, Gym or Health Club, Facilities for Disabled, Lawn or Garden, Waste Disposal, Maintenance Staff, Cleaning Services, Security Staff, CCTV Security, Freehold",115 Sq. M.,Passant Mohamed,"[""https://images.bayut.eg/thumbnails/45533396-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/45533397-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/45533398-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/45533399-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/45533400-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/45533401-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/45533402-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/45533403-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/45533404-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/45533405-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/45533406-800x600.jpeg""]",Ready,Primary
https://www.bayut.eg/en/property/details-504029715.html,Bayut - HG-606,504029715,Retaj Real Estate Consultancy,"A great deal on an apartment for sale in the Golden Square, Nasr City, near Al Ahly Club and City Stars Mall. Includes a share of the land and two par",Apartment,"A great deal on an apartment for sale in the Golden Square, Nasr City, near Al Ahly Club and City Stars Mall. Includes a share of the land and two parking spaces. Modern building. An attractive opportunity for a quick sale. * Unit Type: Apartment for Sale* Unit Area: 275 sq m* Number of Floors: 8/10 floors - 2 elevators* Internal Layout* Number of Rooms: 4 rooms - Large reception area - 3 bathrooms - High-end finished kitchen - Large balcony facing the street* Finishing: Ultra Super Lux (Kitchen included)* Modern building - Two parking spaces* Unit Price: 8,000,000 EGP (including kitchen)For unit inquiries, please refer to reference number: (606-HG)For viewing, please call: [redacted phone number] - [redacted phone number]* Unit Features: - All windows are Turkish aluminum - Soundproof and dustproof glass - Beech wood doors - Gypsum board - Close to all services and malls - A quiet and upscale area* Nearest location to the unit: Ahmed Fakhry Street - Al Ahly Club - City Stars - Nasr City","Makram Ebeid St., Nasr City, Cairo",8000000,EGP,4,3.0,Unfurnished,"Covered parking, Pets Allowed, Parking Spaces: 2, Electricity Meter, Water Meter, Storage Areas, Balcony or Terrace, Elevators in Building: 2, Service Elevators, Completion Year: 8, Total Floors: 10, Waste Disposal, Security Staff, CCTV Security, Satellite/Cable TV, 24 Hours Concierge, Pet Policy, Freehold",275 Sq. M.,Heba G,"[""https://images.bayut.eg/thumbnails/49067206-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49067255-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49067256-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49067257-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49067258-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49067259-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49067260-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49067261-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49067262-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49067263-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49067264-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49067265-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49067266-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49067267-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49067268-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49067269-800x600.jpeg""]",Ready,Resale
https://www.bayut.eg/en/property/details-503334507.html,Bayut - 10380-tiKixS,503334507,Property hills star,"Apartment for Sale – Fully Finished, Immediate Delivery, Ready for Viewing in Allegria Compound (Beverly Hills) by SODIC",Apartment,"Apartment for Sale – Fully Finished, Immediate Delivery, Ready for Viewing in Allegria Compound (Beverly Hills) by SODIC____________________________________________________________________________________________________________________Property Details:Area: 199 m²3 Bedrooms3 Bathrooms____________________________________________________________________________________________________________________Project Location:The project is in the heart of Sheikh Zayed on the Desert Road, inside Beverly Hills, close to Sphinx Airport. Project Features:Sports clubInternational golf courseClubhouseSwimming poolsRunning tracks24/7 security and guarding","Allegria Residence, Sheikh Zayed, Giza Apartments, Giza",5000000,EGP,3,2.0,Unfurnished,"Built in Kitchen Appliances, Covered parking, Pets Allowed, Electricity Meter, Water Meter, Natural Gas, Landline, Balcony or Terrace, First Aid Medical Center, Gym or Health Club, Facilities for Disabled, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Business Center, Conference Room, Security Staff, CCTV Security",199 Sq. M.,Nouran el mahdy,"[""https://images.bayut.eg/thumbnails/40078917-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/40078918-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/40078919-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/40078920-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/40078921-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/40078922-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/40078923-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/40078924-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/40078925-800x600.jpeg""]",Ready,Primary
https://www.bayut.eg/en/property/details-504033876.html,Bayut - 5001343-BkTfHt,504033876,Catchers investment,Fully finished apartment available for immediate delivery in El Patio Oro—one of the most prestigious compounds in New Cairo by La Vista Developments.,Apartment,"Prime Location: El Patio Oro Compound, in the heart of the Golden Square area in New Cairo (Fifth Settlement), near the American University (AUC) and 90th Street. A fully serviced, integrated compound. Apartment Area: 168 sqm(3 bedrooms, 3 bathrooms, reception area, kitchen)Installment plans with extended payment periods are available. For more details, contact via WhatsApp:[redacted phone number]","EL Patio ORO Compound, 5th Settlement, New Cairo, Cairo",14200000,EGP,3,3.0,Unfurnished,"Balcony or Terrace, Gym or Health Club, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Conference Room, Security Staff, CCTV Security",168 Sq. M.,AHMEDD ATEF,"[""https://images.bayut.eg/thumbnails/49116772-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49116773-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49116774-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49116775-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49116776-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49116777-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49116778-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49116779-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49116780-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49116781-800x600.jpeg""]",Ready,Primary
https://www.bayut.eg/en/property/details-504002662.html,Bayut - villette-palm-twin,504002662,Realm Properties,FINISHED VILLA with only 2.8% dp | palm hills,Villa,"Now's your chance! If you're looking for the perfect lifestyle and a rewarding investment in a prime, luxurious location with all services and amenities. BY PALM HILLS- Easy and flexible payment plan- Competitive prices- Reputable developer- Proven track record- Lowest down payment for the lowest price- Prime, easily accessible location- Comprehensive servicesfor more : [redacted phone number]---------------------------------------------------Unit Details:3 bedroom3 bathroomsnanny roomkitchenliving roomreception areadining areaterraceroofgarden-------------------------------------------","Villette Compound, 5th Settlement, New Cairo, Cairo",25800000,EGP,4,4.0,Unfurnished,"Built in Kitchen Appliances, Furnished, Covered parking, Electricity Backup, Pets Allowed, Electricity Meter, Centrally Air-Conditioned, Sea view, Central Heating, Water Meter, Double Glazed Windows, Storage Areas, Natural Gas, Landline, Study Room, Central A/C & heating, Balcony or Terrace, Lobby in Building, Service Elevators, Prayer Room, Reception/Waiting Room, First Aid Medical Center, Gym or Health Club, Facilities for Disabled, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Waste Disposal, Maintenance Staff, Cleaning Services, Business Center, Conference Room, Security Staff, CCTV Security, Shared Kitchen, Laundry Room, Laundry Facility, Broadband Internet, Satellite/Cable TV, Intercom, ATM Facility, 24 Hours Concierge, Maids Room, Freehold",226 Sq. M.,Habiba Darwish,"[""https://images.bayut.eg/thumbnails/48600423-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48600424-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48600425-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48600426-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48600427-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48600428-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48600429-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48600430-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48600431-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48600432-800x600.jpeg""]",Off-Plan,Primary
https://www.bayut.eg/en/property/details-503575504.html,Bayut - 19425-ZQynuz,503575504,Emad,"Without an offer, a rare opportunity and for quick sale in Zayed West Towers, Sheikh Zayed.",Apartment,Without overpricing for quick saleApartment for sale in apartments Zed West Sheikh ZayedI am the owner of the unitUnique opportunity at Zed West Sheikh ZayedApartment 76 metersRoomAnd hallAnd bathroomAnd terraceFifth floor with unobstructed open viewSuper Lux finishing with air conditioningDelivery by the first year of 2028 according to the contractRequired down payment 2 million 750 thousandRemaining 4 million 170 thousand in installments until November 2031 excluding maintenance depositDirectly from the owner,"ZED West Compound, Sheikh Zayed, Giza Apartments, Giza",6920000,EGP,1,1.0,Unfurnished,"Covered parking, Pets Allowed, Electricity Meter, Balcony or Terrace, Service Elevators, First Aid Medical Center, Gym or Health Club, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Waste Disposal, Maintenance Staff, Cleaning Services, Security Staff, CCTV Security, 24 Hours Concierge",76 Sq. M.,عماد ثروت,"[""https://images.bayut.eg/thumbnails/46225086-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/46225087-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/46225088-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/46225089-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/46225090-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/46225091-800x600.jpeg""]",Off-Plan,Resale
https://www.bayut.eg/en/property/details-504003934.html,Bayut - 5000410-FQTBdb,504003934,Egypt Best Properties (EBP),LOWEST PRICE DELIVERY SOON CHALET 2 BEDROOMS FOR SALE FINISHED WITH LAGOON VIEW WITH LOWEST DP 5% ONLY IN MARSA BAGHUSH IN NORTH COAST,Chalet,"-Detail-Chalet-Fully Finished-Area: 130 meters-2 Bedrooms-2 Bathrooms-Kitchen-Terrace-Reception-Payment Plan: 5% Down Payment and Installments over 8 Years-For more information and to watch the video, contact us at [redacted phone number]The project offers integrated services, making it more like a mini-city:Private Beach + Artificial LagoonsMultiple Swimming PoolsHealth Club (Gym - Spa - Sauna)Restaurants and CafesKids' AreasJogging and Cycling TracksClubhouse and Recreational ActivitiesPrime Location in a Prestigious and Quiet AreaUnique DesignSuitable for Investment Due to Increased Demand on the North CoastDirect Sea Views","Marsa Baghush, North Coast, Matruh Chalets, Matruh",19000000,EGP,2,2.0,Unfurnished,"Built in Kitchen Appliances, First Aid Medical Center, Gym or Health Club, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen",130 Sq. M.,Nourhan Abdelhady,"[""https://images.bayut.eg/thumbnails/48741437-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48741438-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48741439-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48741440-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48741441-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48741442-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48741443-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48741444-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48741445-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48741446-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48741447-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48741448-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48741449-800x600.jpeg""]",Off-Plan,Primary
https://www.bayut.eg/en/property/details-504002763.html,Bayut - 5000443-aA2usc,504002763,Deal,Own an Alto Caza Double Height in a prime location in R8 on the Central Axis and next to the International University with the biggest discount,Duplex,"New Administrative Capital – R8 | Hava CompoundDirectly next to the International University and the largest service area on the Central AxisOwn an Alto Caza Double Height unit of 255 sqm on the 7th & 8th floors, featuring 3 bedrooms (2 master), 3 bathrooms, and a spacious receptionDelivery in 4 years within a fully integrated communityEnjoy a clubhouse, swimming pools, a gym, landscaped areas, a retail zone, and 24/7 securityContact us now to discover the exclusive 50% discount and flexible payment plans","Hava, R8, New Capital City, Cairo Duplexes, Cairo",4025000,EGP,3,3.0,Unfurnished,"Built in Kitchen Appliances, Landline, Gym or Health Club, Swimming Pool, Jacuzzi, Sauna, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Waste Disposal, Maintenance Staff, Cleaning Services, Security Staff, CCTV Security, Shared Kitchen, Laundry Room, Laundry Facility, Satellite/Cable TV, 24 Hours Concierge",255 Sq. M.,Inas,"[""https://images.bayut.eg/thumbnails/48602141-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48602142-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48602143-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48602144-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48602145-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48602146-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48602147-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48602148-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48602149-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48602150-800x600.jpeg""]",Off-Plan,Primary
https://www.bayut.eg/en/property/details-503700545.html,Bayut - 10345-weYOaX,503700545,Capital Agency,"Apartment for sale in Hyde Park, Fifth Settlement, minutes from the American University in Cairo. Cash price or pay a 5% down payment and installments",Apartment,"** Project name: Hyde Park In the heart of the Fifth Settlement in New Cairo. ** Prime Location | An integrated residential complex located near the ring road on the main 90thStreet. ** Hyde Park Real Estate Development Company: It is the developer of Hyde Park Compound, FifthSettlement. One of the most important companies in the real estate market. - Hyde Park Real Estate Company was established in 2007 AD by Eng. Mohamed Siraj. - Hyde Park Company owns many successful projects, including: (Coast 82 North Coast Resort),(Towny Hyde Park 6th of October)(Hyde Park North Coast). ** Unit specifications:- Building area: 120 meters. - 2 bedroom. - 2 bathroom. - Large reception. - Kitchen. _______________________________** Services and features:• 141 acres of green spaces and water bodies. • An area designated for cafes and restaurants with international names. • Providing a 24-hour security and guarding team to secure the compound. • The units inside the compound are fully secured by deploying a number of surveillance cameras. • A dedicated garage for the residents of the compound, especially for each building. • A group of equipped gyms. • Various swimming pools suitable for adults and children. • Each building contains 2 elevators and two entrances for each building. • Establishing a number of maintenance centers staffed with technicians specialized in all differentfields. • International cultural club. • A large, fully equipped commercial mall. ______________________________________** Location:• It is only 5 minutes away from the American University. • Hyde Park Compound is only 15 minutes away from Madinaty. • It is only about 20 minutes away from the ring road, which is the most important axis in Cairo. ______________________________________** Total price:- Price: 6,110,000 pounds. _____________________________________For more information, contact us on: [redacted phone number].","Hyde Park Central, 6th Settlement, New Cairo, Cairo",6110000,EGP,2,2.0,Unfurnished,"Covered parking, Electricity Meter, Natural Gas, Gym or Health Club, Swimming Pool, Kids Play Area, Lawn or Garden, Barbeque Area, Business Center, Conference Room, Security Staff, Broadband Internet, Satellite/Cable TV",120 Sq. M.,Rana Ibrahim,"[""https://images.bayut.eg/thumbnails/45345976-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/45345987-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/45345991-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/45345996-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/45346001-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/45346007-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/45346015-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/45346019-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/45346025-800x600.jpeg""]",Off-Plan,Primary
https://www.bayut.eg/en/property/details-504005980.html,Bayut - 5001963-51NK36,504005980,Property Hills One,"Independent villa for sale, 5 finished rooms on the lagoon, just minutes to Almazah Bay in Marsa Baghous, Sidi Hanish next to Silver Sands.",Villa,"Standalone villa for sale in Sidi Henish with an open view of the lagoon, available for viewing daily. With an area of 245 meters, its internal division includes (5 rooms, three of which are master suites - 5 bathrooms). Prime location, minutes to El-Maamora Bay, in a very vibrant location next to Silver Sands. Fully finished with hotel-style decor. Price can be paid in installments over the longest repayment period. All services are available including pools, kids area, outdoor gym, and 24/7 security and guarding. For contact and to know more details, WhatsApp or call.","Marsa Baghush, North Coast, Matruh Villas, Matruh",26000000,EGP,5,5.0,Unfurnished,"First Aid Medical Center, Gym or Health Club, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen",245 Sq. M.,Sohayla Abdelmenem,"[""https://images.bayut.eg/thumbnails/48768945-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48768946-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48768947-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48768948-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48768967-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48768968-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48768969-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48768970-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48768971-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48768972-800x600.jpeg""]",Off-Plan,Primary
https://www.bayut.eg/en/property/details-504032906.html,Bayut - 602-9ZcZD9,504032906,Gate Real Estate,**Fully Finished Twin House | Prime Lagoon & Sea View | A/Cs Included | Azha North Coast**,Twin House,"HOT DEAL | Twin House for Sale | Direct Lagoon & Sea View | Azha North Type: Twin HouseLocation: 7th Row from the SeaView: Direct Lagoon + Sea ViewFinal Delivery: December 2026BUA: 215 SQMLand Area: 265 SQMGarden: 176 SQMDown Payment: EGP 18,500,000Including MaintenanceRemaining: EGP 4,629,000Quarterly Installment: EGP 312,000Next Installment: September 26, 2026Total Price: EGP 23,129,000","Azha, Ras Al Hekma, North Coast, Matruh Twin Houses, Matruh",22629000,EGP,3,4.0,Unfurnished,"Built in Kitchen Appliances, Central A/C & heating, Balcony or Terrace, Lawn or Garden, Maintenance Staff, Security Staff, CCTV Security",215 Sq. M.,Sherif Ashraf,"[""https://images.bayut.eg/thumbnails/49104393-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49104394-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49104395-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49104396-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49104397-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49104398-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49104399-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49104410-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49104411-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49104412-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49104413-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49104414-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49104415-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49104416-800x600.jpeg""]",Off-Plan,Resale
